reward_id,transaction_id,description,plu_amount,transaction_date,available,reason,created_at,updated_at,rebate_rate,fiat_amount_rewarded,currency,reference_type,reward_type,amount,plu_price,transaction_amount
5afdc1aa-584a-4c48-88f0-e8cf02d250cc,c6416e18-2386-40e5-b54b-0df143348bca,"CRV*Klarna, London, GB CD 4309",1.02590163,2023-03-16,True,Automated approval. Trx below 500,2023-03-17 09:16:28.421000+00:00,2023-05-02 07:00:30.494000+00:00,3,27118.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,27118.0,793.0000072229147,271.18
63047e59-4155-4d4e-8b99-56f6ecefd412,fdc0170c-574b-43e3-ae0b-085527f16968,"CRV*Klarna, London, GB CD 4309",0.4680303,2023-03-16,True,Automated approval. Trx below 500,2023-03-17 09:16:28.415000+00:00,2023-05-02 07:00:30.493000+00:00,3,12356.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,12356.0,792.0000051278731,123.56
5beb381e-7fa0-4e53-ac0d-a59cac88e177,bab82c8a-7541-4e6e-bfce-e9ddffd0f446,"CRV*ZILCH., London, GB CD 4309",0.0653074,2023-03-16,True,Automated approval. Trx below 500,2023-03-17 09:16:28.394000+00:00,2023-05-02 07:00:30.494000+00:00,3,1735.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1735.0,797.000033686841,17.35
4a17ff37-6ab6-4c12-b1e3-f07cdae835b6,4d26cafb-a7b6-484f-9c24-2112b4eb79ad,"CRV*Klarna, London, GB CD 4309",0.56647281,2023-03-15,True,Automated approval. Trx below 500,2023-03-16 09:16:13.317000+00:00,2023-05-01 07:00:21.467000+00:00,3,14936.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,14936.0,791.0000128691084,149.36
925ffcdd-9577-41e9-b575-f4b6e9c16fb9,00ec46ec-c98e-4621-9037-aea2dcab661a,"CRV*Klarna, London, GB CD 4309",0.73242038,2023-03-14,True,Automated approval. Trx below 500,2023-03-15 09:15:31.008000+00:00,2023-04-30 07:00:27.270000+00:00,3,19165.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,19165.0,785.0000023210715,191.65
3ed50368-2a62-4909-9cce-61721125815b,f340e5ee-f880-4271-bdf4-6ae346b3c1f6,"CRV*Klarna, London, GB CD 4309",0.16050955,2023-03-14,True,Automated approval. Trx below 500,2023-03-15 09:15:30.742000+00:00,2023-04-30 07:00:27.273000+00:00,3,4200.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,4200.0,785.0000202480164,42.0
758e732a-59ea-4536-ac58-368741865484,592af48d-ab96-4573-bb48-30a37c275772,"CRV*ZILCH., London, GB CD 4309",0.03754889,2023-03-13,True,Automated approval. Trx below 500,2023-03-14 09:14:38.573000+00:00,2023-04-29 07:00:29.983000+00:00,3,960.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,960.0,767.0000364857655,9.6
e3aff2e1-c832-4a6a-a6ae-90da8f66182b,7d3e801a-109b-48e0-bed6-994668412642,"CRV*WAYBETTER  INC., London, GB CD 4309",0.11307692,2023-03-13,True,Automated approval. Trx below 500,2023-03-14 09:14:38.543000+00:00,2023-04-29 07:00:29.983000+00:00,3,2940.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,2940.0,780.0000212244903,29.4
aa0159b3-91a1-4e8d-b658-62f7b617314b,404cc99a-0ac7-40fe-80ea-d4d0c866fc9e,"CRV*ZILCH., London, GB CD 4309",0.05061277,2023-03-13,True,Automated approval. Trx below 500,2023-03-14 09:14:38.528000+00:00,2023-04-29 07:00:29.983000+00:00,3,1294.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1294.0,767.00010689002,12.94
d81dba3a-b4ab-4433-a332-13b92295fc86,537e2162-8575-4154-82eb-e3976e1e7870,"CRV*ZILCH., London, GB CD 4309",0.23471968,2023-03-13,True,Automated approval. Trx below 500,2023-03-14 09:14:38.356000+00:00,2023-04-29 07:00:29.983000+00:00,3,6001.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,6001.0,767.0000231765823,60.01
28e034dd-f780-44d7-b7de-4513d585bef1,f54a8093-0a80-4169-b213-56efe5c188e3,"CRV*WAYBETTER  INC., London, GB CD 4309",0.11307692,2023-03-13,True,Automated approval. Trx below 500,2023-03-14 09:14:38.203000+00:00,2023-04-29 07:00:29.983000+00:00,3,2940.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,2940.0,780.0000212244903,29.4
a4c36e1a-d5e7-48e1-807e-26c353178d69,5d40f770-da9c-4ac6-a7ec-c6d230d75815,"CRV*Klarna, London, GB CD 4309",0.38163346,2023-03-12,True,Automated approval. Trx below 500,2023-03-13 09:16:09.467000+00:00,2023-04-28 07:00:28.465000+00:00,3,9579.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,9579.0,753.0000121058569,95.79
845d2bd9-f186-46f7-8900-a99b42521048,24d392a1-7aac-4249-aab9-c1b45af70628,"CRV*Klarna, London, GB CD 4309",0.37215139,2023-03-12,True,Automated approval. Trx below 500,2023-03-13 09:16:08.609000+00:00,2023-04-28 07:00:28.471000+00:00,3,9341.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,9341.0,753.0000089479714,93.41
c6f84712-dbdb-4024-ba00-735f0008023a,7eea6bc2-686a-4f02-8800-45542f35b48f,"CRV*Klarna, London, GB CD 4309",1.3053183,2023-03-12,True,Automated approval. Trx below 500,2023-03-13 09:16:08.218000+00:00,2023-04-28 07:00:28.478000+00:00,3,32807.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,32807.0,754.000001378974,328.07
37270d37-0656-423a-a04e-5e265984a5ad,115c9432-dab7-4adb-93d9-dc74920452a0,"CRV*ZILCH., London, GB CD 4309",0.23574144,2023-03-09,True,Automated approval. Trx below 500,2023-03-10 09:14:28.367000+00:00,2023-04-25 07:00:35.586000+00:00,3,6200.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,6200.0,789.0000162890326,62.0
7b0e0d8a-2c3b-4405-8b7c-56035791c897,9d552e85-5d08-4592-b45d-b605da3c277c,"CRV*ZILCH., London, GB CD 4309",0.38022813,2023-03-09,True,Automated approval. Trx below 500,2023-03-10 09:14:28.364000+00:00,2023-04-25 07:00:35.582000+00:00,3,10000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,10000.0,789.0000142809002,100.0
5df89d6d-3219-4da6-9439-a8dc4f701f23,ac51dc6e-9b11-4919-8dd5-afc3885e8336,"CRV*ZILCH., London, GB CD 4309",0.01349614,2023-03-09,True,Automated approval. Trx below 500,2023-03-10 09:14:28.199000+00:00,2023-04-25 07:00:35.587000+00:00,3,350.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,350.0,778.0002282134003,3.5
870510e9-de1a-487e-8a55-84016b52bba1,3fe2a582-e7cf-48f9-b13f-104de8552a94,"CRV*Klarna, London, GB CD 4309",0.65775665,2023-03-09,True,Automated approval. Trx below 500,2023-03-10 09:14:27.994000+00:00,2023-04-25 07:00:35.587000+00:00,3,17299.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,17299.0,789.0000047890052,172.99
32b28ccf-171c-4578-9949-1eb3bdbc9309,5aec29d4-fc47-4845-bf7e-98679df45e72,"CRV*Klarna, London, GB CD 4309",1.82442748,2023-03-09,True,Automated approval. Trx below 500,2023-03-10 09:14:27.769000+00:00,2023-04-25 07:00:35.590000+00:00,3,47800.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,47800.0,786.0000003946443,478.0
894c92d2-7b05-42f4-bc98-b2d7586ae685,d6a1b581-2eab-4fab-8010-c8124866f606,"CRV*Klarna, London, GB CD 4309",0.09722292,2023-03-07,True,Automated approval. Trx below 500,2023-03-08 09:14:35.985000+00:00,2023-04-23 07:00:35.024000+00:00,3,2544.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,2544.0,785.0000802279957,25.44
2eb2eb26-4294-49bd-94f2-c0a483ee4225,fb9a79c4-4d0c-4a90-bc74-ec933ed3a50b,"CRV*Klarna, London, GB CD 4309",0.27707006,2023-03-07,True,Automated approval. Trx below 500,2023-03-08 09:14:35.878000+00:00,2023-04-23 07:00:35.024000+00:00,3,7250.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,7250.0,785.0000104666668,72.5
bf7de760-7d7f-409f-9e68-1adfcb34d995,aa52342c-0ff9-4e38-bb33-def0113dd6be,"CRV*AWS EMEA, London, GB CD 4309",0.02781609,2023-03-06,True,Automated approval. Trx below 500,2023-03-07 10:04:51.063000+00:00,2023-04-22 07:00:33.860000+00:00,3,726.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,726.0,783.0000550041361,7.26
bc150b24-1d60-4076-8389-932dfb420b7d,b3d89ede-0041-4a78-845c-3db20318d949,"CRV*DART-CHARGE, London, GB CD 4309",0.00957854,2023-03-06,True,Automated approval. Trx below 500,2023-03-07 10:04:50.848000+00:00,2023-04-22 07:00:33.864000+00:00,3,250.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,250.0,783.0003319921408,2.5
717f7007-69a7-4b66-b74c-9ffec515f5e9,65dcd0ad-3264-4a85-ad82-6a816401be3a,"CRV*Spotify UK, London, GB CD 4309",1.27586206,2023-03-06,True,Automated approval. Trx below 500,2023-03-07 10:04:50.591000+00:00,2023-04-22 07:00:33.864000+00:00,0,999.0,GBP,perk_2_reward,DAILY_REBATE_DISTRIBUTION,999.0,783.0000055021623,9.99
ce13d121-13f3-47a6-a054-24ef1371a503,a19eb00b-9026-488a-807f-688030fd570a,"CRV*ZILCH., London, GB CD 4309",0.09835249,2023-03-06,True,Automated approval. Trx below 500,2023-03-07 10:04:50.581000+00:00,2023-04-22 07:00:33.869000+00:00,3,2567.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,2567.0,783.0000033552786,25.67
e8fd2820-837f-4da1-8a3c-cdd258a049dd,6da8745f-a310-4c64-b071-f202fee77303,"CRV*HOME BARGAINS, London, GB CD 4309",0.04590038,2023-03-06,True,Automated approval. Trx below 500,2023-03-07 10:04:50.570000+00:00,2023-04-22 07:00:33.870000+00:00,3,1198.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1198.0,783.0000535943275,11.98
c5f66c72-8ac6-4a28-acfb-cf9accf51547,81da32bf-c290-4bec-b051-5fe2122f441d,"CRV*ZILCH., London, GB CD 4309",0.40352644,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:03.377000+00:00,2023-04-21 07:00:26.904000+00:00,3,10680.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,10680.0,794.0000164549316,106.8
a93fb8cb-eb0a-4f6c-aa67-a817b6f28558,abbcbd8f-83ba-4f16-8958-7c3e6ee0ae93,"CRV*ZILCH., London, GB CD 4309",0.06185372,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:03.052000+00:00,2023-04-21 07:00:26.908000+00:00,3,1635.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1635.0,793.0000006466871,16.35
e21e5ff2-b9e6-4fd7-bad5-0e2bcdab1a30,ea7c6149-9591-4bb4-aa33-8a072ce18a54,"CRV*Klarna, London, GB CD 4309",0.5396962,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:02.978000+00:00,2023-04-21 07:00:26.908000+00:00,3,14212.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,14212.0,790.0000037057887,142.12
9718bf79-e9e4-4ccf-a703-9d95d8e325f8,3d11fe3b-ae8a-49f7-bf6e-5e9ed1d05456,"CRV*Klarna, London, GB CD 4309",0.13445283,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:02.690000+00:00,2023-04-21 07:00:26.911000+00:00,3,3563.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,3563.0,795.000001115633,35.63
154c093f-982d-4da8-b227-2b8a8e2f7101,9c2e0e28-8129-4536-a9e5-667a0c338f52,"CRV*AIRTIME REWARDS LTD, London, GB CD 4309",0.03778337,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:02.634000+00:00,2023-04-21 07:00:26.911000+00:00,3,1000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1000.0,794.0001116893491,10.0
9ed39fe5-8197-4635-a379-e1de2c6f1bd3,07a52d78-2bf7-4ffc-90d5-ded26c7bdef3,"CRV*Klarna, London, GB CD 4309",0.34355696,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:02.444000+00:00,2023-04-21 07:00:26.914000+00:00,3,9047.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,9047.0,790.0000046571606,90.47
c0b7c8d3-49c3-4809-bc60-8ea9a62e33a0,9d1764f6-fc03-4b81-8110-734491ed8e13,"CRV*Klarna, London, GB CD 4309",0.94936708,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:02.095000+00:00,2023-04-21 07:00:26.914000+00:00,3,25000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,25000.0,790.0000071626667,250.0
a6184663-eb41-46b0-9e16-cd277a1fee1e,f1ecae7e-5199-4e9b-8b0a-1e21bb92793c,"CRV*Klarna, London, GB CD 4309",0.52853164,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:01.870000+00:00,2023-04-21 07:00:26.917000+00:00,3,13918.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,13918.0,790.0000083249511,139.18
9f1a7150-fc62-4595-b154-d206cd634597,8e1fdfad-69df-4e32-b01f-b13f463a7c46,"CRV*ZILCH., London, GB CD 4309",0.03778337,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:01.838000+00:00,2023-04-21 07:00:26.917000+00:00,3,1000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1000.0,794.0001116893491,10.0
70af7402-f9f0-44f4-b62a-b52efd81063c,d69b0d48-0b8d-4763-b11c-9ef0368487c5,"CRV*TESCO PFS 4195, London, GB CD 4309",1.26262626,2023-03-05,True,Automated approval. Trx below 500,2023-03-06 09:16:01.577000+00:00,2023-04-21 07:00:26.923000+00:00,0,1000.0,GBP,perk_20_reward,DAILY_REBATE_DISTRIBUTION,1700.0,792.00000164736,17.0
e04dee04-2ecf-4599-8340-e787614b639b,51511e93-ffc0-472e-bf4d-3c5722ff9140,"AIRTIME REWARDS LTD, 00025, MANCHESTER, GB CD 4309",0.03836317,2023-03-03,True,Automated approval. Trx below 500,2023-03-04 09:15:48.487000+00:00,2023-04-19 07:00:33.906000+00:00,3,1000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1000.0,782.0000276306675,10.0
7d75cc33-7ebe-46c8-a995-5d89e867b3a6,f7370da1-a2aa-45b4-9bc3-31f98b34714b,"CRV*Klarna, London, GB CD 4309",1.41577806,2023-03-03,True,Automated approval. Trx below 500,2023-03-04 09:15:48.210000+00:00,2023-04-19 07:00:33.909000+00:00,3,36999.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,36999.0,784.0000006780724,369.99
2349432e-2a04-4075-b654-a14d7aa8071d,9a250492-9caf-490b-b82b-6ac62b2eaa88,"CRV*Klarna, London, GB CD 4309",0.76917091,2023-03-03,True,Automated approval. Trx below 500,2023-03-04 09:15:48.209000+00:00,2023-04-19 07:00:33.909000+00:00,3,20101.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,20101.0,784.0000085286636,201.01
11e5dc79-ad90-467f-8741-2400d79d273a,000d7daf-eb58-4b30-a929-15c0ce1a66c7,"CRV*Klarna, London, GB CD 4309",0.33290816,2023-03-03,True,Automated approval. Trx below 500,2023-03-04 09:15:48.208000+00:00,2023-04-19 07:00:33.909000+00:00,3,8700.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,8700.0,784.0000076898085,87.0
25a6a767-5bf9-4cce-96c8-617b335adcd2,323e0ae1-7bfb-4488-8530-a4da8b5dad09,"CRV*ZILCH., London, GB CD 4309",0.06048088,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.467000+00:00,2023-04-16 07:00:21.135000+00:00,3,1635.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1635.0,811.0001044958341,16.35
83f95ef8-d190-427f-8aa9-9731e262d13f,4d3f3d00-aa59-4c2b-9c2a-4c1f48c5c96e,"CRV*ULTRATICKETS.CO.UK, London, GB CD 4309",0.29630086,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.467000+00:00,2023-04-16 07:00:21.135000+00:00,3,8010.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,8010.0,811.000008572368,80.1
a514054a-9b4d-4c78-ba85-5592d1ab0d6a,8982e187-d17f-48ac-8e6b-fbce2da165ac,"CRV*Cineworld, London, GB CD 4309",0.00717632,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.466000+00:00,2023-04-16 07:00:21.135000+00:00,3,194.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,194.0,811.0006242753947,1.94
46f3ddaa-1d35-4380-8d13-6184a16d7d24,7fcf9dd8-0034-4119-920c-4364a94bbe5b,"CRV*ZILCH., London, GB CD 4309",0.02215782,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.466000+00:00,2023-04-16 07:00:21.135000+00:00,3,599.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,599.0,811.0003601437325,5.99
371b3ab9-1392-4d23-b53a-6ba7dfe3cce2,40dd23d4-4d0d-4516-82ba-9ea99bcf1889,"CRV*ZILCH., London, GB CD 4309",0.36991368,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.365000+00:00,2023-04-16 07:00:21.135000+00:00,3,10000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,10000.0,811.0000149224002,100.0
63f1831d-5b9e-4d5f-aea2-ea17489afb67,46c6d767-ccb5-478e-9c2f-a429c0a056f9,"CRV*Cinnabar, London, GB CD 4309",0.01572133,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.194000+00:00,2023-04-16 07:00:21.139000+00:00,3,425.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,425.0,811.0000871427545,4.25
9e21caf2-216c-43f0-9a48-1db64151cca9,21cc8f33-9e8b-490d-ae84-9dc0b007e10d,"CRV*ZILCH., London, GB CD 4309",0.05548705,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.194000+00:00,2023-04-16 07:00:21.139000+00:00,3,1500.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1500.0,811.0000441544468,15.0
dd19cc85-da37-4e72-9cf9-9da6a979cb6d,a1b954f1-754f-405d-a8b0-01e73300e8e9,"CRV*Zettle_*atis Old Stre, London, GB CD 4309",0.04106041,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.194000+00:00,2023-04-16 07:00:21.135000+00:00,3,1110.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1110.0,811.0001824141551,11.1
4b138442-6f84-4c43-8b71-523b90f4ba36,e1056a67-18aa-4ca8-98f1-6fc386f9c2aa,"CRV*ZILCH., London, GB CD 4309",0.0676942,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.194000+00:00,2023-04-16 07:00:21.139000+00:00,3,1830.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1830.0,811.0000561347946,18.3
c9cc0bad-6421-4eef-98d2-022027d81947,e4cc21e6-7609-4a64-af97-4ac7eea3725b,"CRV*Cinnabar, London, GB CD 4309",0.0702836,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.183000+00:00,2023-04-16 07:00:21.139000+00:00,3,1900.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1900.0,811.0000056912281,19.0
979efc26-0113-4229-8467-5212a1fec970,cd0d7df6-6765-400d-ab8c-96dedb0c1ea5,"CRV*Klarna, London, GB CD 4309",0.4217016,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.156000+00:00,2023-04-16 07:00:21.139000+00:00,3,11400.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,11400.0,811.0000056912281,114.0
906bd1cb-3c8d-46a0-9a38-2b57a1ffa789,e2e8c445-6078-4389-8787-7aa98224b01b,"CRV*Stevenage Borough Cou, London, GB CD 4309",0.01849568,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.102000+00:00,2023-04-16 07:00:21.139000+00:00,3,500.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,500.0,811.0001903147113,5.0
a4a34165-cdef-44d0-802c-9fbbec55f5a0,f6bd85a0-ca6c-4fd2-83e3-6f67a31d6902,"CRV*MCDONALDS, London, GB CD 4309",0.00551171,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.094000+00:00,2023-04-16 07:00:21.139000+00:00,3,149.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,149.0,811.0005787677508,1.49
2838e40d-1234-41bd-b9c4-a86cd8216299,255137b0-c22d-4a72-b182-7e9df4156d83,"CRV*ZILCH., London, GB CD 4309",0.102836,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.093000+00:00,2023-04-16 07:00:21.139000+00:00,3,2780.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,2780.0,811.0000388968845,27.8
86e778c4-89a2-42a9-b633-774e7e7342fa,5d6b81e1-9cb5-446e-ad62-cd097a3d207c,"CRV*ZILCH., London, GB CD 4309",0.01849568,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:16.093000+00:00,2023-04-16 07:00:21.139000+00:00,3,500.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,500.0,811.0001903147113,5.0
44cb2743-fe3c-4be5-9739-922825b99245,6536fa4a-9fd8-42c5-a38d-6451c2b47992,"CRV*RODIZIO RICO, London, GB CD 4309",0.19450061,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:15.872000+00:00,2023-04-16 07:00:21.139000+00:00,3,5258.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,5258.0,811.0000271978582,52.58
080f51a3-73b5-47c3-a450-082569cfb603,b52ee0ad-f07a-4723-9e9a-3b269b13ac35,"CRV*ZILCH., London, GB CD 4309",0.06048088,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:15.865000+00:00,2023-04-16 07:00:21.139000+00:00,3,1635.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1635.0,811.0001044958341,16.35
0eadb358-c988-4218-8ef8-7552ee838193,d49a6775-194f-4ede-9c95-e9a52d6e709c,"CRV*HERMES PARCELNET LTD, London, GB CD 4309",0.01694204,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:15.860000+00:00,2023-04-16 07:00:21.146000+00:00,3,458.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,458.0,811.0003281777166,4.58
f63b47b6-1042-48b6-8f19-1fd09cc54980,8d5d3488-e5da-415c-84a3-b8f771983a4f,"CRV*JustGiving CancerRese, London, GB CD 4309",0.1109741,2023-03-01,True,Automated approval. Trx below 500,2023-03-02 04:45:15.859000+00:00,2023-04-16 07:00:21.146000+00:00,3,3000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,3000.0,811.0000441544468,30.0
1726ce59-866e-4f71-9b06-bd8446319905,0f7b8213-b48f-4b65-9635-60e86bc0b738,"CRV*Klarna, London, GB CD 4309",0.01150735,2023-02-15,True,Automated approval. Trx below 500,2023-02-28 16:48:33.162000+00:00,2023-04-15 07:00:36.784000+00:00,3,313.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,313.0,816.0002085623537,3.13
dba5629a-fabb-4095-b5f6-ac9132206425,032af18d-b3c2-46b2-a13c-d8e90c2e4ec9,"CRV*TIER SE RIDE, London, GB CD 4309",0.01198529,2023-02-13,True,Automated approval. Trx below 500,2023-02-28 16:42:33.216000+00:00,2023-04-15 07:00:37.055000+00:00,3,326.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,326.0,816.0002803436546,3.26
545a9207-f158-4166-9840-7455bb141ca4,30cd4195-892d-44ae-b0c8-d45958125f91,"CRV*Klarna, London, GB CD 4309",1.18007352,2023-02-08,True,Automated approval. Trx below 500,2023-02-28 16:42:33.031000+00:00,2023-04-15 07:00:37.055000+00:00,3,32098.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,32098.0,816.0000065080691,320.98
4faa6dc8-0955-4d5b-83bf-66ee47df9a09,81f3a17f-bcc9-413d-b9d2-9ceba3f11783,"CRV*TIER SE RIDE, London, GB CD 4309",0.01205289,2023-02-11,True,Automated approval. Trx below 500,2023-02-28 16:42:32.782000+00:00,2023-04-15 07:00:37.055000+00:00,3,319.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,319.0,794.0004430472692,3.19
ca883380-2570-4c08-aebb-23600957f6e7,d3d67800-2845-455b-9427-a05912517bd8,"CRV*TIER SE RIDE, London, GB CD 4309",0.01198529,2023-02-13,True,Automated approval. Trx below 500,2023-02-28 16:42:32.780000+00:00,2023-04-15 07:00:37.055000+00:00,3,326.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,326.0,816.0002803436546,3.26
ad25592e-1a6e-49f6-bc48-322c33576d33,fbfada1b-f35b-4801-adb8-5ca35df88df4,"AIRTIME REWARDS LTD, 00025, MANCHESTER, GB CD 4309",0.0367647,2023-02-15,True,Automated approval. Trx below 500,2023-02-28 16:42:32.779000+00:00,2023-04-15 07:00:37.055000+00:00,3,1000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1000.0,816.0001305600209,10.0
83fa75de-957d-449a-a1ee-79ccf9addc60,4449d105-a23f-40af-b45e-bcbee9ea06fb,"CRV*ZILCH., London, GB CD 4309",0.0367647,2023-02-15,True,Automated approval. Trx below 500,2023-02-28 16:42:32.777000+00:00,2023-04-15 07:00:37.055000+00:00,3,1000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1000.0,816.0001305600209,10.0
42f2bb0e-023b-4bd8-aa28-a93d4bd2e7d5,228039d7-a451-4727-9bfe-a5e6e3361900,"CRV*Klarna, London, GB CD 4309",0.36764705,2023-02-08,True,Automated approval. Trx below 500,2023-02-28 16:42:32.699000+00:00,2023-04-15 07:00:37.060000+00:00,3,10000.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,10000.0,816.0000195840005,100.0
e15f8975-1696-4ce8-9312-bed6359ce15d,f5b28e35-60c5-43a1-ac69-e8bc2ae32a95,"CRV*ZILCH., London, GB CD 4309",0.06011029,2023-02-08,True,Automated approval. Trx below 500,2023-02-28 16:42:32.699000+00:00,2023-04-15 07:00:37.060000+00:00,3,1635.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1635.0,816.0000558972516,16.35
9154757e-8b96-46ab-8468-0e75d47c37dc,4b1e99b7-a078-4783-8e2d-81f0f2ef6f05,"CRV*Klarna, London, GB CD 4309",0.01838235,2023-02-08,True,Automated approval. Trx below 500,2023-02-28 16:42:32.696000+00:00,2023-04-15 07:00:37.060000+00:00,3,500.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,500.0,816.0001305600209,5.0
8081c7e7-d69e-4291-a561-971752ca58ea,6c7e4319-7a42-40ec-b6cc-2ee5de74a3cf,"CRV*Klarna, London, GB CD 4309",0.01838235,2023-02-08,True,Automated approval. Trx below 500,2023-02-28 16:42:32.576000+00:00,2023-04-15 07:00:37.060000+00:00,3,500.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,500.0,816.0001305600209,5.0
